Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
AZ-0024,AZ-0024-A,Construction Reporter,,Yuma,,AZ,https://constructionreporter.com/,constructionreporter.com,Indoor,Confirmed Indoor,No,1,https://constructionreporter.com/ | https://constructionreporter.com/about/ | https://constructionreporter.com/contact-us/ | https://constructionreporter.com/new-kimberly-clark-facility-in-yuma-to-embrace-new-environmentally-friendly-technology/
AZ-0025,AZ-0025-A,Coyote Sports Turf,,Phoenix,,AZ,https://www.coyotesportsturf.com/,coyotesportsturf.com,Indoor,Confirmed Indoor,No,1,https://www.coyotesportsturf.com/ | https://www.coyotesportsturf.com/tennis-courts | https://www.coyotesportsturf.com/pickleball-courts | https://www.coyotesportsturf.com/contact
AZ-0026,AZ-0026-A,cvrcaz,4877 Cypress Way,Miami,85539,AZ,https://cvrcaz.com/,cvrcaz.com,Indoor,Confirmed Indoor,No,1,https://cvrcaz.com/ | https://cvrcaz.com/about | https://cvrcaz.com/join | https://cvrcaz.com/center
AZ-0027,AZ-0027-A,Dibble,,Tucson,,AZ,https://www.dibblecorp.com/,dibblecorp.com,Indoor,Confirmed Indoor,No,1,https://www.dibblecorp.com/ | https://www.dibblecorp.com/about/ | https://www.dibblecorp.com/about/culture/ | https://www.dibblecorp.com/about/community/ | https://www.dibblecorp.com/about/social-responsibility/ | https://www.dibblecorp.com/services/program-management/ | https://www.dibblecorp.com/project-type/parks-sports-and-recreations-facilities/
AZ-0028,AZ-0028-A,Douglas USD #27,1132 12th Street,Douglas,85607,AZ,https://www.dusd.us/,dusd.us,Indoor,Confirmed Indoor,No,1,https://www.dusd.us/ | https://www.dusd.us/page/about-us | https://www.dusd.us/page/contacts | https://www.dusd.us/page/curriculum-federal-programs | https://www.dusd.us/o/douglas-usd-27/staff | https://www.dusd.us/page/contact | https://www.dusd.us/page/links-for-staff-students-parents
AZ-0029,AZ-0029-A,"Explore Gated, Golf & 55+ Active Adult in Master-Planned Communities",,Scottsdale,,AZ,https://www.privatecommunities.com/,privatecommunities.com,Indoor,Confirmed Indoor,No,1,https://www.privatecommunities.com/ | https://www.privatecommunities.com/contact-us/index.htm | https://www.privatecommunities.com/about-us/index.htm
AZ-0030,AZ-0030-A,Fire,,Phoenix,,AZ,https://firenicearena.com/,firenicearena.com,Indoor,Confirmed Indoor,No,1,https://firenicearena.com/ | https://firenicearena.com/academy/about.html | https://firenicearena.com/academy/coaches.html | https://firenicearena.com/facilities/ice-rinks.html | https://firenicearena.com/facilities/courts.html | https://firenicearena.com/facilities/apex-fitness.html
AZ-0031,AZ-0031-A,"Flagstaff Athletic Club in Flagstaff, AZ",,Flagstaff,,AZ,https://www.flagstaffathleticclub.com/,flagstaffathleticclub.com,Indoor,Confirmed Indoor,No,1,https://www.flagstaffathleticclub.com/ | https://www.flagstaffathleticclub.com/about | https://www.flagstaffathleticclub.com/membership | https://www.flagstaffathleticclub.com/about/directions | https://www.flagstaffathleticclub.com/fitness-wellness
AZ-0032,AZ-0032-A,"Fusion Sports | Youth Soccer & Futsal Tournaments, Showcases, and Events",,Scottdale,,AZ,https://www.fusionsportsevents.com/,fusionsportsventures.com,Indoor,Confirmed Indoor,No,1,https://www.fusionsportsevents.com/ | https://www.fusionsportsevents.com/about | https://www.fusionsportsevents.com/contact-us-1 | https://static1.squarespace.com/static/681cc717f007d974fc0054e6/t/6a23288ac0e56108856f55ba/1780689034363/Fusion+CUP+FLYER+%281%29+%283%29.png
AZ-0033,AZ-0033-A,GCU Women's Basketball Camps,,Phoenix,,AZ,https://www.gcuwomensbasketballcamps.com/,gcuwomensbasketballcamps.com,Indoor,Confirmed Indoor,No,1,https://www.gcuwomensbasketballcamps.com/ | https://www.gcuwomensbasketballcamps.com/facilities-and-directions.cfm | https://www.gcuwomensbasketballcamps.com/contact-us.cfm
