Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
PA-0331,PA-0331-A,Hershey,1500 Greenhill Rd,West Chester,19380,PA,https://www.hersheysmill55plus.com/,hersheysmill55plus.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.hersheysmill55plus.com/ | https://www.hersheysmill55plus.com/about-the-area/ | https://www.hersheysmill55plus.com/contact-us/
PA-0332,PA-0332-A,Hershey Harrisburg Sports & Events Authority,,Harrisburg,,PA,https://www.hhsportsandevents.com/,hhsportsandevents.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.hhsportsandevents.com/ | https://www.hhsportsandevents.com/contact-us/ | https://www.hhsportsandevents.com/the-authority/ | https://www.hhsportsandevents.com/the-authority/about-us/ | https://www.hhsportsandevents.com/the-authority/staff/
PA-0333,PA-0333-A,Heyday Athletic,,,,PA,https://heydayathletic.com/,heydayathletic.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://heydayathletic.com/ | https://heydayathletic.com/about | https://heydayathletic.com/company/contact | https://heydayathletic.com/company/meet-the-team | https://heydayathletic.com/company/staff-locker-room
PA-0334,PA-0334-A,Home -,,Bala Cynwyd,,PA,https://cynwydclub.com/,cynwydclub.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://cynwydclub.com/ | https://cynwydclub.com/Athletics | https://cynwydclub.com/athletics | https://cynwydclub.com/Membership | https://cynwydclub.com/Contact_Us
PA-0335,PA-0335-A,Home - Messiah University,,Mechanicsburg,,PA,https://www.messiah.edu/,messiah.edu,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.messiah.edu/ | https://www.messiah.edu/faculty-staff/ | https://www.messiah.edu/offices/ | https://www.messiah.edu/contact-us/ | https://www.messiah.edu/about/ | https://www.messiah.edu/gn-about/at-a-glance/
PA-0336,PA-0336-A,Home | Camp IHC,,Equinunk,,PA,https://www.campihc.com/,campihc.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.campihc.com/ | https://www.campihc.com/current-staff | https://www.campihc.com/group-rentals | https://www.campihc.com/about | https://www.campihc.com/contact | https://www.campihc.com/programs | https://www.campihc.com/facilities
PA-0337,PA-0337-A,Hot Fitness,931 Harrisburg Ave,Lancaster,17603,PA,https://hotfitness.net/,hotfitness.net,Indoor and outdoor,Indoor and Outdoor,No,1,https://hotfitness.net/
PA-0338,PA-0338-A,Huntingdon Valley Country Club Home Page,,Huntingdon Valley,,PA,https://www.hvccpa.org/,hvccpa.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.hvccpa.org/ | https://www.hvccpa.org/about-us/directions | https://www.hvccpa.org/about-us | https://www.hvccpa.org/membership | https://www.hvccpa.org/about-us/employment | https://www.hvccpa.org/about-us/guest-information
PA-0339,PA-0339-A,Industry Sports,,Mount Pleasant,,PA,https://industry-sports.com/,industry-sports.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://industry-sports.com/
PA-0340,PA-0340-A,iRoy Sport & Fitness,,Collegeville,,PA,https://iroysport.com/,iroysport.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://iroysport.com/ | https://iroysport.com/about/ | https://iroysport.com/classes/
